x,y,z,qw,qx,qy,qz
0,0,1.2,0.5,0.5,0.5,0.5
0,0,1.2,0.495617693782899,0.504344229281273,0.495617693782899,0.504344229281273
0,0,1.2,0.491197644359554,0.508650050796837,0.491197644359554,0.508650050796837
0,0,1.2,0.486740188333842,0.512917136641715,0.486740188333842,0.512917136641715
0,0,1.2,0.482245665158297,0.517145161860798,0.482245665158297,0.517145161860798
0,0,1.2,0.477714417108261,0.521333804473597,0.477714417108261,0.521333804473597
0,0,1.2,0.473146789255815,0.525482745498759,0.473146789255815,0.525482745498759
0,0,1.2,0.468543129443505,0.529591668978362,0.468543129443505,0.529591668978362
0,0,1.2,0.46390378825785,0.533660262001975,0.463903788257849,0.533660262001975
0,0,1.2,0.459229119002642,0.537688214730486,0.459229119002641,0.537688214730486
0,0,1.2,0.454519477672044,0.541675220419702,0.454519477672044,0.541675220419702
0,0,1.2,0.449775222923477,0.545620975443701,0.449775222923477,0.545620975443701
0,0,1.2,0.44499671605031,0.549525179317963,0.44499671605031,0.549525179317963
0,0,1.2,0.44018432095434,0.553387534722247,0.44018432095434,0.553387534722247
0,0,1.2,0.435338404118087,0.557207747523235,0.435338404118087,0.557207747523235
0,0,1.2,0.430459334576879,0.560985526796931,0.430459334576879,0.560985526796931
0,0,1.2,0.425547483890752,0.564720584850818,0.425547483890752,0.564720584850818
0,0,1.2,0.420603226116153,0.568412637245764,0.420603226116153,0.568412637245764
0,0,1.2,0.415626937777453,0.572061402817684,0.415626937777453,0.572061402817684
0,0,1.2,0.410618997838277,0.575666603698955,0.410618997838277,0.575666603698955
0,0,1.2,0.405579787672639,0.579227965339569,0.405579787672639,0.579227965339569
0,0,1.2,0.400509691035904,0.582745216528051,0.400509691035904,0.582745216528051
0,0,1.2,0.39540909403556,0.586218089412104,0.39540909403556,0.586218089412104
0,0,1.2,0.390278385101816,0.589646319519013,0.390278385101816,0.589646319519013
0,0,1.2,0.385117954958023,0.593029645775782,0.385117954958023,0.593029645775783
0,0,1.2,0.379928196590915,0.596367810529018,0.379928196590915,0.596367810529018
0,0,1.2,0.374709505220685,0.59966055956455,0.374709505220685,0.59966055956455
0,0,1.2,0.369462278270886,0.602907642126791,0.369462278270886,0.602907642126791
0,0,1.2,0.364186915338164,0.606108810937832,0.364186915338164,0.606108810937832
0,0,1.2,0.358883818161833,0.609263822216275,0.358883818161833,0.609263822216275
0,0,1.2,0.353553390593274,0.612372435695794,0.353553390593274,0.612372435695795
0,0,1.2,0.348196038565183,0.61543441464344,0.348196038565183,0.61543441464344
0,0,1.2,0.34281217006066,0.618449525877659,0.34281217006066,0.618449525877659
0,0,1.2,0.337402195082135,0.621417539786058,0.337402195082135,0.621417539786058
0,0,1.2,0.331966525620149,0.624338230342886,0.331966525620149,0.624338230342886
0,0,1.2,0.326505575621977,0.62721137512625,0.326505575621977,0.62721137512625
0,0,1.2,0.321019760960103,0.63003675533505,0.321019760960103,0.63003675533505
0,0,1.2,0.315509499400554,0.632814155805646,0.315509499400554,0.632814155805646
0,0,1.2,0.30997521057108,0.635543365028237,0.30997521057108,0.635543365028237
0,0,1.2,0.304417315929204,0.638224175162975,0.304417315929204,0.638224175162975
0,0,1.2,0.29883623873012,0.640856382055788,0.29883623873012,0.640856382055789
0,0,1.2,0.293232403994465,0.643439785253933,0.293232403994465,0.643439785253933
0,0,1.2,0.287606238475951,0.645974188021251,0.287606238475951,0.645974188021251
0,0,1.2,0.281958170628864,0.648459397353161,0.281958170628864,0.648459397353161
0,0,1.2,0.276288630575438,0.65089522399135,0.276288630575438,0.65089522399135
0,0,1.2,0.270598050073099,0.653281482438188,0.270598050073099,0.653281482438188
0,0,1.2,0.264886862481583,0.655617990970857,0.264886862481583,0.655617990970857
0,0,1.2,0.259155502729939,0.657904571655185,0.259155502729939,0.657904571655185
0,0,1.2,0.2534044072834,0.6601410503592,0.2534044072834,0.660141050359201
0,0,1.2,0.247634014110152,0.662327256766391,0.247634014110152,0.662327256766391
0,0,1.2,0.241844762647975,0.664463024388675,0.241844762647975,0.664463024388675
0,0,1.2,0.236037093770783,0.666548190579078,0.236037093770783,0.666548190579078
0,0,1.2,0.230211449755045,0.668582596544122,0.230211449755045,0.668582596544122
0,0,1.2,0.224368274246108,0.670566087355917,0.224368274246108,0.670566087355917
0,0,1.2,0.218508012224411,0.672498511963957,0.218508012224411,0.672498511963957
0,0,1.2,0.212631109971594,0.674379723206628,0.212631109971594,0.674379723206628
0,0,1.2,0.206738015036518,0.676209577822409,0.206738015036518,0.676209577822409
0,0,1.2,0.200829176201179,0.677987936460787,0.200829176201179,0.677987936460787
0,0,1.2,0.194905043446529,0.679714663692866,0.194905043446529,0.679714663692866
0,0,1.2,0.188966067918216,0.681389628021683,0.188966067918216,0.681389628021683
0,0,1.2,0.183012701892219,0.683012701892219,0.183012701892219,0.683012701892219
0,0,1.2,0.177045398740411,0.684583761701115,0.177045398740411,0.684583761701115
0,0,1.2,0.171064612896029,0.686102687806083,0.171064612896029,0.686102687806083
0,0,1.2,0.165070799819072,0.68756936453502,0.165070799819072,0.687569364535021
0,0,1.2,0.15906441596161,0.688983680194815,0.15906441596161,0.688983680194815
0,0,1.2,0.153045918733031,0.690345527079855,0.153045918733031,0.690345527079855
0,0,1.2,0.147015766465199,0.691654801480225,0.147015766465199,0.691654801480226
0,0,1.2,0.140974418377555,0.692911403689613,0.140974418377555,0.692911403689613
0,0,1.2,0.134922334542148,0.694115238012894,0.134922334542147,0.694115238012894
0,0,1.2,0.128859975848591,0.695266212773424,0.128859975848591,0.695266212773424
0,0,1.2,0.122787803968973,0.696364240320019,0.122787803968973,0.696364240320019
0,0,1.2,0.11670628132269,0.697409237033629,0.11670628132269,0.69740923703363
0,0,1.2,0.110615871041237,0.69840112333371,0.110615871041237,0.69840112333371
0,0,1.2,0.104517036932938,0.699339823684279,0.104517036932938,0.699339823684279
0,0,1.2,0.0984102434476223,0.700225266599671,0.0984102434476223,0.700225266599671
0,0,1.2,0.0922959556412574,0.701057384649978,0.0922959556412573,0.701057384649978
0,0,1.2,0.0861746391405318,0.70183611446619,0.0861746391405318,0.70183611446619
0,0,1.2,0.0800467601073973,0.702561396745017,0.0800467601073973,0.702561396745017
0,0,1.2,0.0739127852035667,0.703233176253404,0.0739127852035667,0.703233176253404
0,0,1.2,0.0677731815549781,0.703851401832742,0.0677731815549781,0.703851401832742
0,0,1.2,0.0616284167162193,0.704416026402759,0.0616284167162193,0.704416026402759
0,0,1.2,0.0554789586349237,0.704927006965107,0.0554789586349237,0.704927006965107
0,0,1.2,0.0493252756161323,0.70538430460664,0.0493252756161323,0.70538430460664
0,0,1.2,0.0431678362866324,0.70578788450237,0.0431678362866324,0.70578788450237
0,0,1.2,0.0370071095592681,0.706137715918126,0.0370071095592681,0.706137715918126
0,0,1.2,0.0308435645972319,0.706433772212892,0.0308435645972319,0.706433772212892
0,0,1.2,0.0246776707783361,0.706676030840834,0.0246776707783361,0.706676030840835
0,0,1.2,0.0185098976592668,0.706864473353021,0.0185098976592668,0.706864473353021
0,0,1.2,0.012340714939827,0.706999085398824,0.012340714939827,0.706999085398824
0,0,1.2,0.00617059242716531,0.707079856727016,0.00617059242716531,0.707079856727016
0,0,1.2,4.32978028117747e-17,0.707106781186547,4.32978028117747e-17,0.707106781186548
0,0,1.2,-0.00617059242716538,0.707079856727016,-0.00617059242716538,0.707079856727016
0,0,1.2,-0.0123407149398269,0.706999085398824,-0.0123407149398269,0.706999085398824
0,0,1.2,-0.0185098976592667,0.706864473353021,-0.0185098976592667,0.706864473353021
0,0,1.2,-0.024677670778336,0.706676030840834,-0.024677670778336,0.706676030840835
0,0,1.2,-0.0308435645972318,0.706433772212892,-0.0308435645972318,0.706433772212892
0,0,1.2,-0.037007109559268,0.706137715918126,-0.037007109559268,0.706137715918126
0,0,1.2,-0.0431678362866323,0.70578788450237,-0.0431678362866323,0.70578788450237
0,0,1.2,-0.0493252756161324,0.70538430460664,-0.0493252756161324,0.70538430460664
0,0,1.2,-0.0554789586349236,0.704927006965107,-0.0554789586349236,0.704927006965107
0,0,1.2,-0.0616284167162194,0.704416026402759,-0.0616284167162194,0.704416026402759
0,0,1.2,-0.067773181554978,0.703851401832742,-0.067773181554978,0.703851401832742
0,0,1.2,-0.0739127852035668,0.703233176253404,-0.0739127852035668,0.703233176253404
0,0,1.2,-0.0800467601073972,0.702561396745017,-0.0800467601073972,0.702561396745017
0,0,1.2,-0.0861746391405318,0.70183611446619,-0.0861746391405318,0.70183611446619
0,0,1.2,-0.0922959556412573,0.701057384649978,-0.0922959556412573,0.701057384649978
0,0,1.2,-0.0984102434476222,0.700225266599671,-0.0984102434476222,0.700225266599671
0,0,1.2,-0.104517036932938,0.699339823684279,-0.104517036932938,0.699339823684279
0,0,1.2,-0.110615871041237,0.69840112333371,-0.110615871041237,0.69840112333371
0,0,1.2,-0.11670628132269,0.697409237033629,-0.11670628132269,0.69740923703363
0,0,1.2,-0.122787803968973,0.696364240320019,-0.122787803968973,0.696364240320019
0,0,1.2,-0.128859975848591,0.695266212773424,-0.128859975848591,0.695266212773424
0,0,1.2,-0.134922334542147,0.694115238012894,-0.134922334542147,0.694115238012894
0,0,1.2,-0.140974418377555,0.692911403689613,-0.140974418377555,0.692911403689613
0,0,1.2,-0.147015766465198,0.691654801480226,-0.147015766465198,0.691654801480226
0,0,1.2,-0.153045918733031,0.690345527079855,-0.153045918733031,0.690345527079855
0,0,1.2,-0.159064415961611,0.688983680194815,-0.159064415961611,0.688983680194815
0,0,1.2,-0.165070799819072,0.68756936453502,-0.165070799819072,0.687569364535021
0,0,1.2,-0.171064612896029,0.686102687806083,-0.171064612896029,0.686102687806083
0,0,1.2,-0.177045398740411,0.684583761701115,-0.177045398740411,0.684583761701115
0,0,1.2,-0.183012701892219,0.683012701892219,-0.183012701892219,0.683012701892219
0,0,1.2,-0.188966067918216,0.681389628021683,-0.188966067918216,0.681389628021683
0,0,1.2,-0.194905043446529,0.679714663692866,-0.194905043446529,0.679714663692866
0,0,1.2,-0.200829176201179,0.677987936460787,-0.200829176201178,0.677987936460787
0,0,1.2,-0.206738015036518,0.676209577822409,-0.206738015036518,0.676209577822409
0,0,1.2,-0.212631109971594,0.674379723206628,-0.212631109971594,0.674379723206628
0,0,1.2,-0.21850801222441,0.672498511963957,-0.21850801222441,0.672498511963957
0,0,1.2,-0.224368274246108,0.670566087355917,-0.224368274246108,0.670566087355917
0,0,1.2,-0.230211449755045,0.668582596544122,-0.230211449755045,0.668582596544122
0,0,1.2,-0.236037093770783,0.666548190579078,-0.236037093770783,0.666548190579078
0,0,1.2,-0.241844762647975,0.664463024388675,-0.241844762647975,0.664463024388675
0,0,1.2,-0.247634014110152,0.662327256766391,-0.247634014110152,0.662327256766391
0,0,1.2,-0.2534044072834,0.6601410503592,-0.2534044072834,0.660141050359201
0,0,1.2,-0.259155502729939,0.657904571655185,-0.259155502729939,0.657904571655185
0,0,1.2,-0.264886862481583,0.655617990970857,-0.264886862481583,0.655617990970857
0,0,1.2,-0.270598050073099,0.653281482438188,-0.270598050073098,0.653281482438188
0,0,1.2,-0.276288630575438,0.65089522399135,-0.276288630575438,0.65089522399135
0,0,1.2,-0.281958170628864,0.648459397353161,-0.281958170628864,0.648459397353161
0,0,1.2,-0.287606238475951,0.645974188021251,-0.287606238475951,0.645974188021251
0,0,1.2,-0.293232403994465,0.643439785253933,-0.293232403994465,0.643439785253933
0,0,1.2,-0.29883623873012,0.640856382055789,-0.29883623873012,0.640856382055789
